EFO URI,STUDY ACCESSION,PUBMEDID,ASSOCIATION COUNT
http://www.ebi.ac.uk/efo/efo_0002614,GCST001208,21901158,14
http://www.ebi.ac.uk/efo/efo_0004571,GCST001207,21862451,3
http://www.ebi.ac.uk/efo/efo_0004761,GCST001206,21886828,0
http://www.ebi.ac.uk/efo/efo_0002508,GCST001205,21876681,0
http://www.ebi.ac.uk/efo/efo_0004330,GCST001205,21876681,0
http://www.ebi.ac.uk/efo/efo_0000685,GCST001203,21844665,1
http://purl.obolibrary.org/obo/go_0072718,GCST001201,21844884,21
http://purl.obolibrary.org/obo/go_0097328,GCST001204,21844884,18
http://www.ebi.ac.uk/efo/efo_0004237,GCST001200,21841780,11
http://www.ebi.ac.uk/efo/efo_0001073,GCST001240,21935397,4
http://www.ebi.ac.uk/efo/efo_0004276,GCST001239,21912425,1
http://www.ebi.ac.uk/efo/efo_0004775,GCST001239,21912425,1
http://www.ebi.ac.uk/efo/efo_0001365,GCST001232,21909106,2
http://www.ebi.ac.uk/efo/efo_0004318,GCST001286,22006218,6
http://www.ebi.ac.uk/efo/efo_0002690,GCST001279,22004975,0
http://www.ebi.ac.uk/efo/efo_0004735,GCST001275,22001757,4
http://www.ebi.ac.uk/efo/efo_0004532,GCST001277,22001757,26
http://www.ebi.ac.uk/efo/efo_0004533,GCST001276,22001757,14
http://www.ebi.ac.uk/efo/efo_0004227,GCST001278,22001756,4
http://www.ebi.ac.uk/efo/efo_0004746,GCST001273,22003152,7
http://www.orpha.net/ordo/orphanet_156071,GCST001274,22003120,0
http://purl.obolibrary.org/obo/go_0009615,GCST001272,21993531,9
http://www.ebi.ac.uk/efo/efo_0004325,GCST001270,21996601,0
http://www.ebi.ac.uk/efo/efo_0001645,GCST001260,21971053,3
http://purl.obolibrary.org/obo/go_0010226,GCST001259,21961650,0
http://www.ebi.ac.uk/efo/efo_0001075,GCST001258,21964575,1
http://www.ebi.ac.uk/efo/efo_0004197,GCST001257,22004137,1
http://www.ebi.ac.uk/efo/efo_0004889,GCST001256,21980348,0
http://www.ebi.ac.uk/efo/efo_0001359,GCST001255,21980299,9
http://www.ebi.ac.uk/efo/efo_0003829,GCST001254,21956439,3
http://www.ebi.ac.uk/efo/efo_0004286,GCST001253,21980494,4
http://purl.obolibrary.org/obo/go_0051384,GCST001252,21991891,0
http://www.ebi.ac.uk/efo/efo_0003892,GCST001248,21946350,18
http://purl.obolibrary.org/obo/go_0097332,GCST001271,21990027,1
http://www.ebi.ac.uk/efo/efo_0000756,GCST001266,21983785,2
http://www.ebi.ac.uk/efo/efo_0004761,GCST001269,21983786,5
http://www.ebi.ac.uk/efo/efo_0004274,GCST001268,21983786,3
http://www.ebi.ac.uk/efo/efo_0000756,GCST001267,21983787,10
http://www.ebi.ac.uk/efo/efo_0004705,GCST001265,21981779,1
http://www.ebi.ac.uk/efo/efo_0004611,GCST001262,21977987,0
http://www.orpha.net/ordo/orphanet_156071,GCST001261,21979947,5
http://www.ebi.ac.uk/efo/efo_0004730,GCST001264,21998597,2
http://www.ebi.ac.uk/efo/efo_0004339,GCST001263,21998595,33
http://www.ebi.ac.uk/efo/efo_0000692,GCST001152,21747397,0
http://www.ebi.ac.uk/efo/efo_0000692,GCST001151,21752600,0
http://www.ebi.ac.uk/efo/efo_0004197,GCST001150,21750111,4
http://www.ebi.ac.uk/efo/efo_0000292,GCST001153,21750109,1
http://www.ebi.ac.uk/efo/efo_0003898,GCST001149,21743469,13
http://www.ebi.ac.uk/efo/efo_0001663,GCST001148,21743467,9
http://www.ebi.ac.uk/efo/efo_0001663,GCST001147,21743057,14
http://www.ebi.ac.uk/efo/efo_0000717,GCST001146,21750679,7
http://www.ebi.ac.uk/efo/efo_0004229,GCST001144,21732829,12
http://purl.obolibrary.org/obo/go_0097327,GCST001145,21755009,0
http://www.ebi.ac.uk/efo/efo_0004531,GCST001163,21768215,5
http://www.ebi.ac.uk/efo/efo_0004645,GCST001162,21764829,3
http://www.ebi.ac.uk/efo/efo_0005842,GCST001161,21761138,5
http://www.ebi.ac.uk/efo/efo_0004623,GCST001158,21757653,5
http://www.ebi.ac.uk/efo/efo_0000717,GCST001156,21779181,12
http://www.ebi.ac.uk/efo/efo_0004762,GCST001155,21757650,4
http://www.ebi.ac.uk/efo/efo_0000717,GCST001160,21779181,6
http://www.ebi.ac.uk/efo/efo_0000319,GCST001157,21779381,5
http://www.ebi.ac.uk/efo/efo_0004270,GCST001159,21779176,6
http://www.ebi.ac.uk/efo/efo_0003888,GCST001154,21784300,7
http://www.ebi.ac.uk/efo/efo_0000270,GCST001182,21804549,7
http://www.orpha.net/ordo/orphanet_2495,GCST001184,21804547,1
http://www.ebi.ac.uk/efo/efo_0004276,GCST001181,21801394,6
http://www.ebi.ac.uk/efo/efo_0004775,GCST001181,21801394,6
http://www.ebi.ac.uk/efo/efo_0007759,GCST001180,21829377,10
http://www.ebi.ac.uk/efo/efo_0006809,GCST001179,21829377,20
http://www.ebi.ac.uk/efo/efo_0007761,GCST001177,21829377,3
http://www.ebi.ac.uk/efo/efo_0007760,GCST001178,21829377,17
http://www.ebi.ac.uk/efo/efo_0004233,GCST001175,21799462,2
http://www.ebi.ac.uk/efo/efo_0000692,GCST001176,21795503,0
http://www.ebi.ac.uk/efo/efo_0004504,GCST001174,21785125,8
http://www.ebi.ac.uk/efo/efo_0002508,GCST001189,21812969,3
http://www.ebi.ac.uk/efo/efo_0004634,GCST001188,21810271,11
http://purl.obolibrary.org/obo/go_0061479,GCST001186,21810746,3
http://www.ebi.ac.uk/efo/efo_0001645,GCST001185,21846871,2
http://www.ebi.ac.uk/efo/efo_0004840,GCST001187,21810643,1
http://www.ebi.ac.uk/efo/efo_0000270,GCST001183,21804548,14
http://www.ebi.ac.uk/efo/efo_0004867,GCST001142,21729881,3
http://www.ebi.ac.uk/efo/efo_0004612,GCST001143,22303337,0
http://www.ebi.ac.uk/efo/efo_0004913,GCST001141,21750702,0
http://www.ebi.ac.uk/efo/efo_0001071,GCST001140,21725308,4
http://www.ebi.ac.uk/efo/efo_0004220,GCST001139,21725309,1
http://www.ebi.ac.uk/efo/efo_0004244,GCST001136,21787189,2
http://www.ebi.ac.uk/efo/efo_0004308,GCST001137,21738480,10
http://www.ebi.ac.uk/efo/efo_0004888,GCST001138,21694509,0
http://www.ebi.ac.uk/efo/efo_0000289,GCST001135,21738484,6
http://www.ebi.ac.uk/efo/efo_0004308,GCST001133,21738479,2
http://www.ebi.ac.uk/efo/efo_0004308,GCST001134,21738478,20
http://www.ebi.ac.uk/efo/efo_0004300,GCST001131,21740922,1
http://www.ebi.ac.uk/efo/efo_0001073,GCST001130,21708048,2
http://www.ebi.ac.uk/efo/efo_0001073,GCST001128,21706003,3
http://www.ebi.ac.uk/efo/efo_0000756,GCST001129,21706340,1
http://www.ebi.ac.uk/efo/efo_0004647,GCST001127,21705454,0
http://www.ebi.ac.uk/efo/efo_0004193,GCST001124,21700618,3
http://www.ebi.ac.uk/efo/efo_0001360,GCST001173,21799836,2
http://www.ebi.ac.uk/efo/efo_0000180,GCST001171,21811574,0
http://www.ebi.ac.uk/efo/efo_0004529,GCST001170,21777205,0
http://www.ebi.ac.uk/efo/efo_0000270,GCST001172,21814517,2
http://www.ebi.ac.uk/efo/efo_0004647,GCST001169,21775533,0
http://purl.obolibrary.org/obo/go_0007568,GCST001166,21782286,8
http://www.ebi.ac.uk/efo/efo_0005919,GCST001168,21775986,5
http://www.ebi.ac.uk/efo/efo_0004300,GCST001167,21782286,3
http://purl.obolibrary.org/obo/go_0007568,GCST001167,21782286,3
http://www.ebi.ac.uk/efo/efo_0000289,GCST001164,21771265,3
http://www.ebi.ac.uk/efo/efo_0004502,GCST001165,21771975,1
http://www.ebi.ac.uk/efo/efo_0003884,GCST001107,21698141,0
http://www.ebi.ac.uk/efo/efo_0000341,GCST001112,21685187,11
http://www.ebi.ac.uk/efo/efo_0005671,GCST001112,21685187,11
http://www.ebi.ac.uk/efo/efo_0000341,GCST001111,21685187,7
http://www.ebi.ac.uk/efo/efo_0005671,GCST001111,21685187,7
http://www.ebi.ac.uk/efo/efo_0000341,GCST001108,21685187,8
http://www.ebi.ac.uk/efo/efo_0004319,GCST001108,21685187,8
http://www.ebi.ac.uk/efo/efo_0004464,GCST001109,21681796,2
http://www.ebi.ac.uk/efo/efo_0000692,GCST001110,21679298,1
http://www.ebi.ac.uk/efo/efo_0000341,GCST001113,21685187,21
http://www.ebi.ac.uk/efo/efo_0005670,GCST001113,21685187,21
http://www.ebi.ac.uk/efo/efo_0000274,GCST001106,21666691,1
http://www.ebi.ac.uk/efo/efo_0003821,GCST001105,21666692,3
http://www.ebi.ac.uk/efo/efo_0004278,GCST001102,21658281,6
http://www.ebi.ac.uk/efo/efo_0002508,GCST001126,21738487,11
http://www.ebi.ac.uk/efo/efo_0004502,GCST001122,21700879,5
http://www.ebi.ac.uk/efo/efo_0004304,GCST001120,21700265,5
http://www.ebi.ac.uk/efo/efo_0003829,GCST001121,21703634,2
http://www.ebi.ac.uk/efo/efo_0000729,GCST001118,21699788,2
http://www.ebi.ac.uk/efo/efo_0000384,GCST001118,21699788,2
http://www.ebi.ac.uk/efo/efo_0000692,GCST001119,21682944,2
http://www.ebi.ac.uk/efo/efo_0004591,GCST001117,21696813,0
http://www.orpha.net/ordo/orphanet_683,GCST001116,21685912,11
http://www.ebi.ac.uk/efo/efo_0000692,GCST001115,21688384,2
http://www.ebi.ac.uk/efo/efo_0004847,GCST001115,21688384,2
http://www.ebi.ac.uk/efo/efo_0000692,GCST001114,21688384,0
http://www.ebi.ac.uk/efo/efo_0004847,GCST001114,21688384,0
http://www.ebi.ac.uk/efo/efo_0004254,GCST000984,21323541,21
http://www.ebi.ac.uk/efo/efo_0004208,GCST000981,21326295,1
http://www.ebi.ac.uk/efo/efo_0000249,GCST000980,21379329,1
http://www.ebi.ac.uk/efo/efo_0004576,GCST000982,21326311,11
http://www.orpha.net/ordo/orphanet_232,GCST000982,21326311,11
http://www.ebi.ac.uk/efo/efo_0004591,GCST000979,21359210,0
http://www.ebi.ac.uk/efo/efo_0003829,GCST000977,21314694,3
http://www.ebi.ac.uk/efo/efo_0004642,GCST000978,21316860,0
http://www.ebi.ac.uk/efo/efo_0001645,GCST000999,21378988,19
http://www.orpha.net/ordo/orphanet_166282,GCST001001,21378987,0
http://www.ebi.ac.uk/efo/efo_0001645,GCST001000,21378986,0
http://purl.obolibrary.org/obo/go_0036273,GCST001002,21386754,1
http://www.ebi.ac.uk/efo/efo_0003867,GCST001002,21386754,1
http://www.ebi.ac.uk/efo/efo_0001645,GCST000998,21378990,30
http://www.ebi.ac.uk/efo/efo_0004325,GCST000997,21378095,0
http://www.ebi.ac.uk/efo/efo_0002690,GCST000996,21408207,24
http://www.ebi.ac.uk/efo/efo_0004365,GCST000995,21368711,7
http://www.ebi.ac.uk/efo/efo_0000289,GCST000995,21368711,7
http://www.ebi.ac.uk/efo/efo_0004315,GCST000994,21372407,2
http://www.ebi.ac.uk/efo/efo_0004462,GCST000971,21347284,5
http://www.ebi.ac.uk/efo/efo_0004832,GCST000970,21307088,4
http://www.ebi.ac.uk/efo/efo_0004847,GCST000969,21305692,2
http://www.ebi.ac.uk/efo/efo_0005940,GCST000969,21305692,2
http://www.ebi.ac.uk/efo/efo_0000289,GCST000969,21305692,2
http://www.ebi.ac.uk/efo/efo_0004647,GCST000967,21497773,0
http://www.ebi.ac.uk/efo/efo_0003770,GCST000966,21310492,8
http://www.ebi.ac.uk/efo/efo_0004647,GCST000968,21497773,0
http://www.ebi.ac.uk/efo/efo_0004458,GCST000965,21300955,20
http://www.ebi.ac.uk/efo/efo_0000729,GCST000964,21297633,47
http://www.ebi.ac.uk/efo/efo_0004300,GCST001013,21418511,1
http://www.ebi.ac.uk/efo/efo_0000305,GCST001012,21424380,2
http://www.ebi.ac.uk/efo/efo_0004284,GCST001011,21437268,5
http://www.ebi.ac.uk/efo/efo_0004267,GCST001010,21399635,21
http://www.ebi.ac.uk/efo/efo_0003086,GCST001009,21399633,5
http://www.ebi.ac.uk/efo/efo_0003095,GCST001008,21423719,1
http://www.ebi.ac.uk/efo/efo_0004246,GCST000962,21326860,2
http://www.ebi.ac.uk/efo/efo_0004761,GCST000963,21294900,12
http://www.ebi.ac.uk/efo/efo_0000289,GCST000961,21254220,24
http://www.ebi.ac.uk/efo/efo_0002508,GCST000959,21292315,11
http://www.ebi.ac.uk/efo/efo_0002503,GCST000960,21348951,19
http://www.ebi.ac.uk/efo/efo_0005941,GCST000958,21278746,1
http://www.ebi.ac.uk/efo/efo_0004745,GCST000957,21273288,3
http://www.ebi.ac.uk/efo/efo_0003890,GCST000956,21298047,1
http://www.ebi.ac.uk/efo/efo_0001060,GCST000955,21298027,2
http://www.ebi.ac.uk/efo/efo_0000384,GCST000955,21298027,2
http://www.ebi.ac.uk/efo/efo_0004329,GCST000954,21270382,4
http://www.ebi.ac.uk/efo/efo_0004330,GCST000992,21357676,2
http://www.ebi.ac.uk/efo/efo_0004718,GCST000993,23480133,1
http://www.ebi.ac.uk/efo/efo_0004285,GCST000988,21355061,1
http://www.ebi.ac.uk/efo/efo_0005842,GCST000989,21357381,0
http://www.ebi.ac.uk/efo/efo_0000180,GCST000990,21364930,1
http://www.ebi.ac.uk/efo/efo_0003756,GCST000991,21519539,0
http://www.ebi.ac.uk/efo/efo_0000249,GCST000986,21390209,2
http://www.ebi.ac.uk/efo/efo_0000540,GCST000987,21383967,15
http://www.ebi.ac.uk/efo/efo_0000289,GCST000985,21353194,1
http://www.ebi.ac.uk/efo/efo_0004569,GCST000983,21339755,1
http://www.ebi.ac.uk/efo/efo_0005037,GCST000943,21223598,7
http://www.ebi.ac.uk/efo/efo_0000712,GCST000940,22384361,0
http://www.ebi.ac.uk/efo/efo_0000712,GCST000941,21155030,0
http://www.ebi.ac.uk/efo/efo_0004276,GCST000942,21221126,4
http://www.ebi.ac.uk/efo/efo_0004775,GCST000942,21221126,4
http://www.ebi.ac.uk/efo/efo_0004246,GCST000939,21221998,2
http://www.ebi.ac.uk/efo/efo_0004626,GCST000937,21216879,8
http://www.ebi.ac.uk/efo/efo_0004273,GCST000938,21216876,1
http://www.ebi.ac.uk/efo/efo_0004298,GCST000936,21212386,3
http://www.ebi.ac.uk/efo/efo_0003896,GCST000936,21212386,3
http://www.ebi.ac.uk/efo/efo_0004461,GCST000935,21208937,5
http://www.ebi.ac.uk/efo/efo_0008362,GCST000934,21211648,0
http://www.ebi.ac.uk/efo/efo_0000270,GCST000934,21211648,0
http://purl.obolibrary.org/obo/go_0036274,GCST000953,21245432,0
http://www.ebi.ac.uk/efo/efo_0000305,GCST000952,21263130,9
http://www.ebi.ac.uk/efo/efo_0004253,GCST000951,21283782,0
http://www.ebi.ac.uk/efo/efo_0002508,GCST000950,21248740,0
http://www.ebi.ac.uk/efo/efo_0003885,GCST000949,21244703,3
http://www.ebi.ac.uk/efo/efo_0000571,GCST000947,21242121,0
http://www.ebi.ac.uk/efo/efo_0005842,GCST000948,21242260,2
http://www.ebi.ac.uk/efo/efo_0001645,GCST000945,21239051,3
http://www.ebi.ac.uk/efo/efo_0001645,GCST000946,21239051,1
http://www.ebi.ac.uk/efo/efo_0000612,GCST000946,21239051,1
http://www.ebi.ac.uk/efo/efo_0004220,GCST000944,21228123,1
http://www.ebi.ac.uk/efo/efo_0004458,GCST000933,21196492,4
http://www.ebi.ac.uk/efo/efo_0004242,GCST000932,21302353,3
http://purl.obolibrary.org/obo/go_1901558,GCST000927,21186350,1
http://www.ebi.ac.uk/efo/efo_0008343,GCST000928,21253498,0
http://www.ebi.ac.uk/efo/efo_0004343,GCST000928,21253498,0
http://www.ebi.ac.uk/efo/efo_0004340,GCST000929,21253498,0
http://www.ebi.ac.uk/efo/efo_0004342,GCST000931,21253498,0
http://www.ebi.ac.uk/efo/efo_0008343,GCST000931,21253498,0
http://www.ebi.ac.uk/efo/efo_0008343,GCST000930,21253498,0
http://www.ebi.ac.uk/efo/efo_0004340,GCST000930,21253498,0
http://www.ebi.ac.uk/efo/efo_0004999,GCST000925,21203500,8
http://www.ebi.ac.uk/efo/efo_0004887,GCST000926,21183627,0
http://purl.obolibrary.org/obo/go_1901554,GCST000924,21177773,5
http://www.ebi.ac.uk/efo/efo_0004832,GCST000659,20395239,9
http://www.ebi.ac.uk/efo/efo_0004832,GCST000655,20395239,4
http://www.ebi.ac.uk/efo/efo_0004832,GCST000657,20395239,7
http://www.ebi.ac.uk/efo/efo_0000180,GCST000656,20205591,10
http://www.ebi.ac.uk/efo/efo_0004832,GCST000658,20395239,6
http://www.ebi.ac.uk/efo/efo_0000289,GCST000654,20386566,2
http://www.ebi.ac.uk/efo/efo_0001365,GCST000653,20385826,11
http://www.ebi.ac.uk/efo/efo_0001365,GCST000652,20385819,8
http://www.ebi.ac.uk/efo/efo_0000717,GCST000650,20383147,4
http://www.ebi.ac.uk/efo/efo_0003926,GCST000579,20125193,62
http://www.ebi.ac.uk/efo/efo_0003761,GCST000578,20125088,9
http://www.ebi.ac.uk/efo/efo_0000270,GCST000576,20159242,3
http://www.ebi.ac.uk/efo/efo_0003885,GCST000577,20117844,1
http://www.ebi.ac.uk/efo/efo_0003882,GCST000575,20200953,1
http://www.ebi.ac.uk/efo/efo_0002618,GCST000574,20101243,3
http://www.ebi.ac.uk/efo/efo_0004346,GCST000573,20100581,12
http://www.ebi.ac.uk/efo/efo_0003923,GCST000572,20096396,1
http://www.ebi.ac.uk/efo/efo_0004572,GCST000621,20212171,1
http://www.ebi.ac.uk/efo/efo_0004232,GCST000620,20208534,14
http://www.ebi.ac.uk/efo/efo_0003829,GCST000619,20202923,0
http://purl.obolibrary.org/obo/go_0097332,GCST000618,20195266,37
http://www.ebi.ac.uk/efo/efo_0004464,GCST000615,20197096,4
http://www.ebi.ac.uk/efo/efo_0005035,GCST000615,20197096,4
http://www.ebi.ac.uk/efo/efo_0004319,GCST000616,20235792,0
http://www.ebi.ac.uk/efo/efo_0000249,GCST000614,20197096,5
http://www.ebi.ac.uk/efo/efo_0003829,GCST000617,20201924,0
http://www.ebi.ac.uk/efo/efo_0004595,GCST000613,20487506,0
http://www.ebi.ac.uk/efo/efo_0001060,GCST000612,20190752,40
http://www.ebi.ac.uk/efo/efo_0004617,GCST000649,20383146,28
http://www.ebi.ac.uk/efo/efo_0003884,GCST000649,20383146,28
http://www.ebi.ac.uk/efo/efo_0004518,GCST000649,20383146,28
http://www.ebi.ac.uk/efo/efo_0004344,GCST000648,20372150,2
http://www.ebi.ac.uk/efo/efo_0004574,GCST000647,20370913,0
http://www.ebi.ac.uk/efo/efo_0003870,GCST000646,20364137,6
http://www.ebi.ac.uk/efo/efo_0000516,GCST000645,20363506,2
http://www.ebi.ac.uk/efo/efo_0004340,GCST000642,20397748,2
http://purl.obolibrary.org/obo/go_0036276,GCST000643,20360315,8
http://www.ebi.ac.uk/efo/efo_0004339,GCST000644,20397748,8
http://www.ebi.ac.uk/efo/efo_0004616,GCST000629,20305777,1
http://www.ebi.ac.uk/efo/efo_0004841,GCST000630,20303062,1
http://www.ebi.ac.uk/efo/efo_0004300,GCST000632,20304771,1
http://www.ebi.ac.uk/efo/efo_0004573,GCST000628,20237162,7
http://www.ebi.ac.uk/efo/efo_0004630,GCST000626,20231535,2
http://www.ebi.ac.uk/efo/efo_0004629,GCST000627,20231535,4
http://www.ebi.ac.uk/efo/efo_0004619,GCST000625,20231535,2
http://www.ebi.ac.uk/efo/efo_0000729,GCST000623,20228798,6
http://www.ebi.ac.uk/efo/efo_0000729,GCST000624,20228799,21
http://www.ebi.ac.uk/efo/efo_0004518,GCST000622,20222955,0
http://www.ebi.ac.uk/efo/efo_0002892,GCST000640,20350937,1
http://www.ebi.ac.uk/efo/efo_0000292,GCST000639,20348956,3
http://www.ebi.ac.uk/efo/efo_0004278,GCST000638,20360844,0
http://www.ebi.ac.uk/efo/efo_0006913,GCST000636,20308991,2
http://www.ebi.ac.uk/efo/efo_0000305,GCST000637,20332263,0
http://purl.obolibrary.org/obo/go_0036273,GCST000635,20339536,36
http://www.ebi.ac.uk/efo/efo_0004337,GCST000634,20306291,0
http://www.ebi.ac.uk/efo/efo_0001071,GCST000633,20304703,1
http://www.ebi.ac.uk/efo/efo_0004310,GCST000631,20303064,3
http://www.ebi.ac.uk/efo/efo_0001360,GCST000601,20174558,3
http://www.ebi.ac.uk/efo/efo_0004833,GCST000600,20172861,2
http://www.ebi.ac.uk/efo/efo_0004522,GCST000599,20167578,5
http://www.ebi.ac.uk/efo/efo_0004464,GCST000597,20171287,19
http://www.ebi.ac.uk/efo/efo_0003923,GCST000598,20164292,0
http://www.ebi.ac.uk/efo/efo_0000180,GCST000596,20064070,1
http://www.ebi.ac.uk/efo/efo_0003096,GCST000595,20154673,0
http://www.ebi.ac.uk/efo/efo_0004578,GCST000594,20154341,1
http://www.ebi.ac.uk/efo/efo_0003885,GCST000593,20159113,2
http://www.ebi.ac.uk/efo/efo_0002690,GCST000592,20169177,2
http://www.ebi.ac.uk/efo/efo_0004339,GCST000611,20189936,25
http://purl.obolibrary.org/obo/go_0042476,GCST000609,20195514,6
http://purl.obolibrary.org/obo/go_0042476,GCST000610,20195514,9
http://www.ebi.ac.uk/efo/efo_0000220,GCST000608,20189245,0
http://www.ebi.ac.uk/efo/efo_0000692,GCST000607,20185149,3
http://www.ebi.ac.uk/efo/efo_0004575,GCST000606,20147318,1
http://www.ebi.ac.uk/efo/efo_0004635,GCST000605,20167575,1
http://www.ebi.ac.uk/efo/efo_0000341,GCST000603,20173748,3
http://www.ebi.ac.uk/efo/efo_0004220,GCST000604,20173735,2
http://www.ebi.ac.uk/efo/efo_0000275,GCST000602,20173747,3
http://www.ebi.ac.uk/efo/efo_0004581,GCST000590,20150558,2
http://www.ebi.ac.uk/efo/efo_0004465,GCST000591,20152958,1
http://www.ebi.ac.uk/efo/efo_0004505,GCST000586,20139977,1
http://www.ebi.ac.uk/efo/efo_0004505,GCST002103,23900074,1
http://www.orpha.net/ordo/orphanet_70589,GCST002104,23897914,26
http://www.ebi.ac.uk/efo/efo_0002892,GCST002102,23894154,2
http://www.ebi.ac.uk/efo/efo_0000180,GCST002101,23935489,1
http://www.ebi.ac.uk/efo/efo_0000274,GCST002100,23886662,4
http://www.ebi.ac.uk/efo/efo_0005842,GCST002099,23875689,0
http://www.orpha.net/ordo/orphanet_130,GCST002098,23872634,3
http://www.ebi.ac.uk/efo/efo_0004723,GCST002097,23870195,48
http://www.ebi.ac.uk/efo/efo_0000677,GCST002096,23871474,0
http://www.ebi.ac.uk/efo/efo_0003761,GCST002095,23857890,2
http://www.ebi.ac.uk/efo/efo_0005243,GCST001979,23620142,5
http://www.ebi.ac.uk/efo/efo_0005243,GCST001980,23620142,3
http://www.ebi.ac.uk/efo/efo_0000770,GCST001978,23626673,0
http://www.ebi.ac.uk/efo/efo_1001999,GCST005528,23603761,31
http://www.ebi.ac.uk/efo/efo_1002020,GCST005528,23603761,31
http://www.ebi.ac.uk/efo/efo_1002019,GCST005528,23603761,31
http://www.ebi.ac.uk/efo/efo_0004570,GCST001976,23642732,1
http://www.ebi.ac.uk/efo/efo_0003770,GCST001977,23562823,1
http://www.ebi.ac.uk/efo/efo_0005242,GCST001975,23594818,1
http://www.ebi.ac.uk/efo/efo_0000768,GCST001974,24429156,5
http://www.ebi.ac.uk/efo/efo_0000692,GCST001972,23594818,1
http://www.ebi.ac.uk/efo/efo_0004703,GCST001973,23599027,15
http://www.ebi.ac.uk/efo/efo_0001365,GCST001986,23577725,5
http://www.ebi.ac.uk/efo/efo_0001365,GCST001987,23577725,3
http://www.ebi.ac.uk/efo/efo_0006527,GCST001990,23577725,3
http://www.ebi.ac.uk/efo/efo_0001365,GCST001990,23577725,3
http://www.ebi.ac.uk/efo/efo_0003939,GCST001989,23636237,1
http://www.ebi.ac.uk/efo/efo_0003939,GCST001988,23636237,6
http://www.ebi.ac.uk/efo/efo_0005244,GCST001985,23633212,2
http://www.ebi.ac.uk/efo/efo_0005245,GCST001985,23633212,2
http://www.ebi.ac.uk/efo/efo_0004237,GCST001984,23612905,5
http://www.ebi.ac.uk/efo/efo_0005250,GCST001983,23620144,1
http://www.ebi.ac.uk/efo/efo_0004237,GCST001982,23612905,1
http://www.ebi.ac.uk/efo/efo_0000253,GCST001981,23624525,2
http://purl.obolibrary.org/obo/go_0006306,GCST002058,23725790,19
http://www.ebi.ac.uk/efo/efo_0000637,GCST002056,23727862,6
http://purl.obolibrary.org/obo/hp_0001268,GCST002055,23732972,0
http://www.ebi.ac.uk/efo/efo_0000685,GCST005563,23603763,0
http://www.ebi.ac.uk/efo/efo_0001359,GCST005563,23603763,0
http://www.ebi.ac.uk/efo/efo_0000676,GCST005563,23603763,0
http://www.orpha.net/ordo/orphanet_797,GCST005563,23603763,0
http://www.ebi.ac.uk/efo/efo_0001060,GCST005563,23603763,0
http://www.ebi.ac.uk/efo/efo_0000729,GCST005563,23603763,0
http://www.ebi.ac.uk/efo/efo_0000384,GCST005563,23603763,0
http://www.ebi.ac.uk/efo/efo_0004268,GCST005563,23603763,0
http://www.ebi.ac.uk/efo/efo_0004268,GCST006670,23603763,19
http://www.ebi.ac.uk/efo/efo_0003888,GCST002048,23728934,4
http://www.ebi.ac.uk/efo/efo_0000714,GCST002032,23704207,0
http://www.ebi.ac.uk/efo/efo_0003060,GCST002032,23704207,0
http://purl.obolibrary.org/obo/go_0044691,GCST002030,23704328,13
http://www.ebi.ac.uk/efo/efo_0005266,GCST002028,23698163,4
http://www.ebi.ac.uk/efo/efo_0004306,GCST002027,23696099,7
http://www.ebi.ac.uk/efo/efo_0004246,GCST002026,23677057,1
http://www.ebi.ac.uk/efo/efo_1000881,GCST002026,23677057,1
http://www.ebi.ac.uk/efo/efo_0001663,GCST002024,23668334,0
http://www.orpha.net/ordo/orphanet_586,GCST002025,23670970,1
http://www.ebi.ac.uk/efo/efo_0001360,GCST002025,23670970,1
http://www.ebi.ac.uk/efo/efo_0005088,GCST002022,23666240,15
http://www.ebi.ac.uk/efo/efo_0004340,GCST002021,23669352,14
http://www.ebi.ac.uk/efo/efo_0004784,GCST002045,23722424,9
